申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,單價元平方公尺,車位類別,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,建築完成年月,代表建號屋齡,代表建號層次,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,電梯,車位所在樓層,備註欄,主建物面積,附屬建物面積,陽台面積
買賣,土地,1,0,0,0,0,0,,其他,5126940,63000,,0,無,1141214,81.38,住,,,0,,,,,,,0,鳳青段43-1地號,鳳山區,鳳青段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,1,,公寓(5樓含以下無電梯),3250000,44326,,0,無,1141212,25.1,住,,,73.32,,鋼筋混凝土造,五層,681224,46,五層,0,高雄市苓雅區英明路２８４巷３２之４號,苓雅區,林聖段,,無,,,73.32,0,0
買賣,房地(土地+建物),1,6,0,0,0,0,,華廈(10層含以下有電梯),60000000,94128,,0,無,1141209,190,都市：其他:第二種特定商業專用區,,,637.43,商業用,鋼筋混凝土造,五層,680105,47,一層，騎樓，地下層,0,高雄市苓雅區苓雅一路２９９號,苓雅區,過田子段,,有,,頂樓加蓋；其他增建；,637.43,0,0
買賣,房地(土地+建物)+車位,1,1,1,1,1,1,,住宅大樓(11層含以上有電梯),950000,57856,坡道機械,0,有,1141224,4.87,住,,,16.42,住家用,鋼筋混凝土造,十二層,931125,21,一層,9.11,高雄市小港區平順街１２０號,小港區,港和段三小段,,有,地下一樓,其他增建；,7.31,0,0
買賣,土地,1,0,0,0,0,0,,其他,3025000,60500,,0,無,1141204,50,住,,,0,,,,,,,0,龍鳳段321地號,小港區,龍鳳段,,無,,,0,0,0
買賣,房地(土地+建物),1,1,0,6,1,3,,透天厝,6500000,99709,,0,無,1141216,43,住,,,65.19,住家用,加強磚造,二層,570830,57,全,0,高雄市前鎮區隆興街１１巷４號,前鎮區,瑞崗段四小段,,無,,頂樓加蓋；其他增建；未登記建物；,65.19,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,華廈(10層含以下有電梯),7360000,66157,,0,有,1141208,19.97,住,,,111.25,住家用,鋼筋混凝土造,七層,851126,29,二層,0,高雄市三民區鼎祥街４９之２號二樓,三民區,鼎泰段,,有,,本標的物現況熱水器滴水之屋況問題，買方同意自行修復並負擔修繕所需費用，賣方已折讓價金，依現況點交給買方，賣方不負民法規範滲漏水瑕疵保固之責任。,74.44,0.85,10.95
買賣,房地(土地+建物),1,1,0,2,2,2,,華廈(10層含以下有電梯),4900000,56792,,0,有,1141210,7.17,住,,,86.28,住家用,鋼筋混凝土造,九層,880628,26,九層,0,高雄市三民區大豐一路５５號九樓,三民區,大豐段二小段,,有,,陽台外推；,60.59,0.6,6.72
買賣,土地,2,0,0,0,0,0,,其他,588600000,302498,,0,無,1141222,1945.8,商,,,0,,,,,,,0,新都段234地號,三民區,新都段,,無,,政府機關標讓售；,0,0,0
買賣,房地(土地+建物),2,1,0,3,1,2,,住宅大樓(11層含以上有電梯),9000000,67456,,0,有,1141206,22.48,住,,,133.42,住家用,鋼筋混凝土造,十三層,910115,24,三層,0,高雄市三民區鼎中路７５３之３６號三樓,三民區,覆鼎金段覆鼎金一小段,,有,,,85.93,0,8.35
買賣,房地(土地+建物),1,1,0,3,2,1,,公寓(5樓含以下無電梯),3150000,41112,,0,無,1141229,31.84,住,,,76.62,住家用,鋼筋混凝土造,五層,681012,46,五層,0,高雄市三民區水源路２５７巷５號五樓,三民區,水源段,,無,,,76.62,0,0
買賣,房地(土地+建物),1,1,0,4,2,2,,住宅大樓(11層含以上有電梯),12500000,72208,,0,有,1141206,7.07,商,,,173.11,住家用,見使用執照,二十九層,880803,26,三層,0,高雄市左營區正心街３７號三樓之２,左營區,新庄段十三小段,,有,,其他增建；,112.17,0,15.39
買賣,車位,1,1,1,0,0,0,,其他,1800000,,坡道平面,1800000,有,1141203,2.23,商,,,38.17,,,,,5,,38.16,華夏路１２１２號等２３２戶共有部分,左營區,福山段,,有,地下五樓含以下,僅車位交易；,0,0,0
買賣,車位,1,1,1,0,0,0,,其他,1300000,,坡道機械,1300000,有,1141203,1.54,商,,,26.33,,,,,5,,26.32,華夏路１２１２號等２３２戶共有部分,左營區,福山段,,有,地下五樓含以下,僅車位交易；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,透天厝,1850000,27845,,0,無,1141211,56,住,,,66.44,住家用,加強磚造,二層,660114,49,全,0,高雄市楠梓區廣昌街４３巷４８弄１６號,楠梓區,右昌段六小段,,無,,親友、員工、共有人或其他特殊關係間之交易；,66.44,0,0
買賣,房地(土地+建物),1,1,0,7,3,7,,透天厝,36000000,82408,,0,無,1141207,154.56,住,,,436.85,住家用,鋼筋混凝土,五層,1130103,2,全,0,高雄市楠梓區右昌街７９巷１３２弄６８號,楠梓區,大昌段,,有,,其他增建；,404,0,32.85
買賣,房地(土地+建物),1,1,0,2,1,1,,住宅大樓(11層含以上有電梯),6600000,79952,,0,有,1141205,8.25,商,,,82.55,住家用,鋼筋混凝土造,十五層,1011109,13,十三層,0,高雄市楠梓區青埔街７０巷３號十三樓,楠梓區,楠梓段三小段,,有,,,46.85,2.2,4.17
買賣,土地,1,0,0,0,0,0,,其他,19060800,86640,,0,無,1141217,220,,,,0,,,,,,,0,橋南段1445地號,橋頭區,橋南段,,無,,包含公共設施保留地用地；,0,0,0
買賣,房地(土地+建物),3,1,0,0,0,0,,住宅大樓(11層含以上有電梯),2150000,46892,,0,有,1141222,8.91,,一般農業區,甲種建築用地,45.85,住家用,鋼筋混凝土造,十三層,860115,29,三層,0,高雄市橋頭區公園南街１３號三樓之５,橋頭區,頂塩田段一小段,,有,,,26.31,0,3.04
買賣,土地,1,0,0,0,0,0,,其他,555231,83745,,0,無,1141211,6.63,都市：其他:人行步道,,,0,,,,,,,0,德松段670地號,橋頭區,德松段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,272870,72960,,0,無,1141219,3.74,都市：其他:人行步道,,,0,,,,,,,0,德松段864地號,橋頭區,德松段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,268110,7796,,0,無,1141205,34.39,,一般農業區,農牧用地,0,,,,,,,0,芋林段803地號,橋頭區,芋林段,,無,,地清或未辦繼承標售；,0,0,0
買賣,房地(土地+建物),3,1,0,5,2,4,,透天厝,2420000,157347,,0,無,1141216,7.08,,,,15.38,商業用,鋼筋混凝土造,三層,730925,41,全,0,高雄市鳳山區凱旋路２６８號,鳳山區,道爺廍段,,無,,親友、員工、共有人或其他特殊關係間之交易；其他增建；,15.37,0,0
買賣,房地(土地+建物)+車位,1,1,1,1,1,1,,住宅大樓(11層含以上有電梯),9100000,83151,坡道平面,0,有,1141207,14.88,住,,,109.44,住家用,鋼筋混凝土,十三層,1111005,3,十層,18.81,高雄市鳳山區頂興街２２７號十樓,鳳山區,明頂段,,有,地下三樓,,43.35,0,12.97
買賣,土地,2,0,0,0,0,0,,其他,9000000,1462,,0,無,1141212,6155.6,,特定農業區,農牧用地,0,,,,,,,0,雙坑段706地號,杉林區,雙坑段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,,華廈(10層含以下有電梯),9630000,101102,一樓平面,1650000,有,1141205,26.9,住,,,87.24,住家用,鋼筋混凝土,五層,1140109,1,三層,8.31,高雄市大社區大吉路６６６號三樓,大社區,大安段,,有,一樓,含裝潢費；,53.55,0,5.65
買賣,土地,1,0,0,0,0,0,,其他,17500000,105434,,0,無,1141218,165.98,住,,,0,,,,,,,0,金鼎段280-1地號,仁武區,金鼎段,,無,,未登記建物；,0,0,0
買賣,土地,4,0,0,0,0,0,,其他,14562453,22661,,0,無,1141211,642.62,,,,0,,,,,,,0,山水段900地號,鳥松區,山水段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,350000,9444,,0,無,1141229,37.06,都市：其他:道路用地,,,0,,,,,,,0,聖母段921地號,路竹區,聖母段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,1900000,3655,,0,無,1141212,519.77,,特定農業區,農牧用地,0,,,,,,,0,青安段1083地號,阿蓮區,青安段,,無,,,0,0,0
買賣,土地,3,0,0,0,0,0,,其他,1531768,14048,,0,無,1141224,109.04,,鄉村區,乙種建築用地,0,,,,,,,0,劉家段760地號,湖內區,劉家段,,無,,買賣雙方約定，雙方各負擔一半土地增值稅。含土地增值稅或其他稅費146320元；親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,3,,透天厝,3000000,40091,,0,無,1141209,72.28,農,,,74.83,住家用,加強磚造,二層,650410,50,全,0,高雄市仁武區八德二路９６巷９號,仁武區,永和段,,無,,親友、員工、共有人或其他特殊關係間之交易；,74.83,0,0
買賣,房地(土地+建物),2,1,0,3,1,2,,透天厝,4057646,39292,,0,無,1141204,79.95,住,,,103.27,住商用,加強磚造,二層,640203,51,全,0,高雄市大寮區後庄街６９巷２１號,大寮區,後庄段,,無,,總價含債務代償金額合計2057646元親友、員工、共有人或其他特殊關係間之交易；,103.27,0,0
買賣,房地(土地+建物),4,1,0,2,2,1,,公寓(5樓含以下無電梯),1500000,26634,,0,無,1141214,32.5,住,,,56.32,住家用,鋼筋混凝土造,四層,650414,50,三層,0,高雄市鼓山區西藏街３１８之２號,鼓山區,內惟段四小段,,無,,瑕疵物件；,52.91,0,3.41
買賣,房地(土地+建物),1,1,0,1,1,1,,住宅大樓(11層含以上有電梯),4650000,99700,,0,有,1141226,2.98,商,,,46.64,住家用,鋼筋混凝土造,十二層,851028,29,三層,0,高雄市鼓山區南屏路５５５號三樓之２,鼓山區,龍華段八小段,,有,,親友、員工、共有人或其他特殊關係間之交易；,27.41,2.5,4.58
買賣,土地,1,0,0,0,0,0,,其他,6715500,90750,,0,無,1141201,74,住,,,0,,,,,,,0,中興段1130-2地號,旗津區,中興段,,無,,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),5600000,47741,,0,無,1141220,27.95,都市：其他:第三種特定商業專用區,,,117.3,住家用,鋼筋混凝土造,五層,750324,40,四層,0,高雄市苓雅區忠孝二路５６巷１８號四樓,苓雅區,過田子段,,無,,,91.11,0,11.29
買賣,房地(土地+建物),1,1,0,0,0,0,,住宅大樓(11層含以上有電梯),2400000,64742,,0,有,1141216,2.51,商,,,37.07,住家用,鋼筋混凝土造,十二層,830906,31,七層,0,高雄市苓雅區成功一路９４號７樓之２,苓雅區,苓洲段,,有,,雨遮其他增建；,25.75,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,透天厝,4000000,37474,,0,無,1141202,59,住,,,106.74,住商用,鋼筋混凝土造,三層,670607,47,全,0,高雄市苓雅區河南路１７巷４弄９號,苓雅區,福裕段,,無,,親友、員工、共有人或其他特殊關係間之交易；,106.74,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),4500000,21321,,0,無,1141219,64,住,,,211.06,,鋼筋混凝土造,四層,670204,48,一層，二層，騎樓,0,高雄市苓雅區行禮街１號,苓雅區,衛武段,,無,,親友、員工、共有人或其他特殊關係間之交易；,211.06,0,0
買賣,房地(土地+建物)+車位,3,1,1,1,1,1,,住宅大樓(11層含以上有電梯),2500000,60753,坡道平面,0,有,1141211,6.42,住,,,41.15,住家用,鋼筋混凝土造,十二層,750606,40,十二層,0,高雄市苓雅區大順三路６５號十二樓,苓雅區,五塊厝段,,有,地下一樓,,38.44,0,2.71
買賣,房地(土地+建物)+車位,3,1,1,3,2,2,,住宅大樓(11層含以上有電梯),7700000,70313,坡道平面,0,有,1141211,18.94,住,,,109.51,住家用,鋼筋混凝土造,十二層,750606,40,十二層,0,高雄市苓雅區大順三路６９號十二樓,苓雅區,五塊厝段,,有,地下一樓,,93.52,0,15.99
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,,住宅大樓(11層含以上有電梯),12990000,121057,坡道機械,1400000,有,1141201,13.24,住,,,102.77,住家用,鋼筋混凝土,十五層,1140428,1,十四層,7.03,高雄市前鎮區翠亨北路１９５號十四樓之３,前鎮區,仁愛段,,有,地下二樓,含裝潢費；,57.32,0,4.1
買賣,房地(土地+建物),1,1,0,3,1,2,,公寓(5樓含以下無電梯),4700000,53439,,0,無,1141208,34.73,都市：其他:第二種特定商業專用區,,,87.95,住家用,鋼筋混凝土造,四層,680731,46,三層,0,高雄市小港區義興街２之２號,小港區,大業段,,無,,,87.95,0,0
買賣,土地,1,0,0,0,0,0,,其他,500000,30120,,0,無,1141211,16.6,商,,,0,,,,,,,0,中都段四小段937地號,三民區,中都段四小段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,房地(土地+建物),3,1,0,3,2,1,,公寓(5樓含以下無電梯),4950000,78150,,0,無,1141218,30.18,住,,,63.34,住家用,鋼筋混凝土造,四層,600201,55,二層,0,高雄市三民區大昌一路２８８巷１弄１１號二樓,三民區,灣愛段,,無,,,63.34,0,0
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,,住宅大樓(11層含以上有電梯),24300000,132950,坡道平面,2350000,有,1141209,22.12,住,,,185.46,住家用,鋼筋混凝土,十五層,1140311,1,四層,20.36,高雄市三民區水源東路６５號四樓,三民區,澄正段,,有,地下一樓,,96.13,0,10.42
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,,住宅大樓(11層含以上有電梯),9000000,84890,坡道平面,0,有,1141214,11.79,住,,,106.02,住家用,見使用執照,十三層,880414,27,四層,28.95,高雄市左營區立信路２８２號四樓之２,左營區,新庄段十三小段,,有,地下二樓,陽台增建及其他:鐵窗其他增建；,50.89,0,6.72
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,,住宅大樓(11層含以上有電梯),10350000,94168,坡道機械,0,有,1141202,10.29,商,,,109.91,住家用,鋼筋混凝土造,十四層,890503,26,十一層,9.9,高雄市左營區重惠街９２號十一樓,左營區,福山段,,有,地下二樓,,70.74,0.61,6.09
買賣,車位,2,1,1,0,0,0,,其他,1200000,,坡道平面,1200000,有,1141218,0.02,都市：其他:第二種特定商業專用區,,,19.62,管理員室,鋼筋混凝土結構造,十七層,831014,31,地下二層,0,高雄市楠梓區旗楠路８８１號地下二層,楠梓區,土庫段三小段,,有,地下二樓,僅車位交易；,0,0,0
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,,住宅大樓(11層含以上有電梯),11850000,86556,坡道平面,1800000,有,1141201,20.16,住,,,138.68,住家用,鋼筋混凝土,十五層,1031125,11,十三層,22.57,高雄市楠梓區壽豐路２８８號十三樓,楠梓區,翠屏段四小段,,有,地下二樓,,68.04,0,9.76
買賣,房地(土地+建物),1,1,0,6,2,5,,透天厝,4500000,44352,,0,無,1141204,76.05,住,,,101.46,住商用,加強磚造,二層,660903,48,全,0,高雄市楠梓區南昌街３２巷４０號,楠梓區,高昌段,,無,,,101.46,0,0
買賣,房地(土地+建物),2,1,0,6,2,3,,透天厝,5630000,24555,,0,無,1141218,81,住,,,229.28,住商用,鋼筋混凝土造,四層,770129,38,全,0,高雄市楠梓區加宏路８３號,楠梓區,加昌段,,無,,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,212.27,5.67,11.34
買賣,土地,1,0,0,0,0,0,,其他,4378968,68400,,0,無,1141222,64.02,都市：其他:道路用地,,,0,,,,,,,0,興樹段470地號,橋頭區,興樹段,,無,,包含公共設施保留地用地；,0,0,0
買賣,房地(土地+建物),1,1,0,4,1,3,,公寓(5樓含以下無電梯),6200000,66976,,0,無,1141210,29.2,住,,,92.57,住家用,鋼筋混凝土造,五層,700920,44,五層,0,高雄市鳳山區文中街１０４之３號,鳳山區,赤山段,,無,,其他增建；,92.57,0,0
買賣,土地,1,0,0,0,0,0,,其他,124000,17514,,0,無,1141223,7.08,都市：其他:道路用地,,,0,,,,,,,0,赤山段641-121地號,鳳山區,赤山段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,62000,17514,,0,無,1141223,3.54,都市：其他:道路用地,,,0,,,,,,,0,赤山段641-121地號,鳳山區,赤山段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,62000,17514,,0,無,1141223,3.54,都市：其他:道路用地,,,0,,,,,,,0,赤山段641-121地號,鳳山區,赤山段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,850000,20024,,0,無,1141224,42.45,都市：其他:道路用地,,,0,,,,,,,0,赤山段641-121地號,鳳山區,赤山段,,無,,包含公共設施保留地用地；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,400000,18841,,0,無,1141230,21.23,都市：其他:道路用地,,,0,,,,,,,0,赤山段641-121地號,鳳山區,赤山段,,無,,包含公共設施保留地用地；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),3200000,33802,,0,無,1141214,28.86,住,,,94.67,住家用,鋼筋混凝土造,五層,760814,38,五層,0,高雄市鳳山區錦富街１８號五樓,鳳山區,五甲段,,無,,,86.11,0,8.56
買賣,土地,1,0,0,0,0,0,,其他,280000,1409,,0,無,1141203,198.76,,鄉村區,乙種建築用地,0,,,,,,,0,大田段1002地號,甲仙區,大田段,,無,,,0,0,0
買賣,房地(土地+建物),1,1,0,2,2,1,,華廈(10層含以下有電梯),3540000,56776,,0,有,1141212,23.65,住,,,62.35,住家用,鋼筋混凝土造,六層,830801,31,三層,0,高雄市仁武區仁山街５４號三樓,仁武區,澄清段,,有,,陽台外推；其他增建；,31.84,0,5.75
買賣,房地(土地+建物),2,1,0,1,1,1,,住宅大樓(11層含以上有電梯),2250000,44883,,0,有,1141215,16.71,都市：其他:遊樂商業中心,,,50.13,住家用,鋼筋混凝土造,十二層,700116,45,六層,0,高雄市鳥松區大埤路２９之１１５號六樓,鳥松區,山水段,,有,,,35.4,0,5.25
買賣,土地,1,0,0,0,0,0,,其他,5000000,30303,,0,無,1141208,165,住,,,0,,,,,,,0,赤崁段2236地號,大寮區,赤崁段,,無,,親友、員工、共有人或其他特殊關係間之交易；,0,0,0
買賣,土地,1,0,0,0,0,0,,其他,6947430,70482,,0,無,1141216,98.57,住,,,0,,,,,,,0,琉球段577-13地號,大寮區,琉球段,,無,,,0,0,0
買賣,車位,0,1,1,0,0,0,,其他,2300000,,坡道平面,2300000,無,1141218,0,,,,17.68,,,,,8,,17.68,高雄市苓雅區青年一路１０５號等１６６戶共有部分,苓雅區,,,無,地下二樓,僅車位交易；,0,0,0
買賣,房地(土地+建物),1,1,0,3,2,2,,住宅大樓(11層含以上有電梯),480000,41703,,0,有,1141211,2.58,住,,,11.51,住家用,鋼筋混凝土造,十二層,830809,31,九層,0,高雄市前鎮區中華五路９６９巷１弄２號九樓之３,前鎮區,獅甲段二小段,,有,,親友、員工、共有人或其他特殊關係間之交易；,7.34,0,0.44
買賣,房地(土地+建物),1,1,0,3,2,2,,公寓(5樓含以下無電梯),5250000,53736,,0,無,1141206,27.56,住,,,97.7,住家用,鋼筋混凝土造,五層,731221,41,三層,0,高雄市左營區後昌路６４３巷２０弄３號三樓,左營區,左北段,,無,,,74.79,0,7.5
買賣,房地(土地+建物),1,1,0,3,2,2,,住宅大樓(11層含以上有電梯),2600000,22201,,0,有,1141219,14.42,住,,,117.11,住家用,鋼筋混凝土造,十四層,871005,27,七層,0,高雄市鳳山區過埤路７１號七樓,鳳山區,過埤段,,有,,親友、員工、共有人或其他特殊關係間之交易；,75.09,0,12.06
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,,住宅大樓(11層含以上有電梯),11000000,101617,坡道平面,0,有,1141224,18.01,住,,,108.25,住家用,鋼筋混凝土,十五層,1140826,,十三層,20.99,高雄市仁武區霞海路１０３號十三樓,仁武區,新後港西段,,有,地下二樓,,48.41,0,6.59
買賣,房地(土地+建物),1,1,0,1,1,1,,住宅大樓(11層含以上有電梯),3000000,60217,,0,有,1141214,4.04,商,,,49.82,住家用,鋼筋混凝土造,十二層,701124,44,十層,0,高雄市鹽埕區府北路２５號１０樓之３０,鹽埕區,府北段五小段,,有,,,34.22,0,5.9
