學校名稱,科系名稱,就讀類型,等級別,學生數,教師數,縣市,大型科系
國立中山大學,音樂學系,D 日,M 碩士,43.0,0,50 高雄市,否
國立中山大學,音樂學系,D 日,B 學士,151.0,12,50 高雄市,否
國立中山大學,劇場藝術學系,D 日,B 學士,200.0,11,50 高雄市,否
國立中山大學,劇場藝術學系,D 日,M 碩士,43.0,0,50 高雄市,否
國立中山大學,哲學研究所,D 日,M 碩士,26.0,5,50 高雄市,否
國立中山大學,文學院,D 日,,0.0,1,50 高雄市,否
國立中山大學,外國語文學系,D 日,D 博士,8.0,0,50 高雄市,否
國立中山大學,外國語文學系,D 日,M 碩士,44.0,0,50 高雄市,否
國立中山大學,外國語文學系,D 日,B 學士,218.0,21,50 高雄市,否
國立中山大學,中國文學系,D 日,D 博士,31.0,0,50 高雄市,否
國立中山大學,中國文學系,D 日,M 碩士,56.0,0,50 高雄市,否
國立中山大學,中國文學系,D 日,B 學士,184.0,17,50 高雄市,否
國立中山大學,中國文學系(暑期專班)碩士班,N 職,M 碩士,9.0,0,50 高雄市,否
國立中山大學,經濟學研究所,D 日,M 碩士,56.0,8,50 高雄市,否
國立中山大學,經濟學研究所,N 職,M 碩士,32.0,0,50 高雄市,否
國立中山大學,政治學研究所,D 日,D 博士,32.0,0,50 高雄市,否
國立中山大學,政治學研究所,D 日,M 碩士,49.0,8,50 高雄市,否
國立中山大學,政治學研究所,N 職,M 碩士,45.0,0,50 高雄市,否
國立中山大學,海洋事務研究所,D 日,M 碩士,14.0,5,50 高雄市,否
國立中山大學,亞太事務英語碩士學位學程,D 日,M 碩士,17.0,2,50 高雄市,否
國立中山大學,社會學系,D 日,M 碩士,34.0,0,50 高雄市,否
國立中山大學,社會學系,D 日,B 學士,155.0,11,50 高雄市,否
國立中山大學,社會學系原住民碩士在職專班,N 職,M 碩士,20.0,0,50 高雄市,否
國立中山大學,中國與亞太區域研究所,D 日,D 博士,70.0,0,50 高雄市,否
國立中山大學,中國與亞太區域研究所,D 日,M 碩士,75.0,9,50 高雄市,否
國立中山大學,中國與亞太區域研究所,N 職,M 碩士,53.0,0,50 高雄市,否
國立中山大學,財務管理學系,D 日,D 博士,20.0,0,50 高雄市,否
國立中山大學,財務管理學系,D 日,M 碩士,86.0,0,50 高雄市,否
國立中山大學,財務管理學系,D 日,B 學士,213.0,13,50 高雄市,否
國立中山大學,財務管理學系,N 職,M 碩士,60.0,0,50 高雄市,否
國立中山大學,金融創新產業碩士專班,D 日,M 碩士,24.0,0,50 高雄市,否
國立中山大學,企業管理學系,D 日,D 博士,91.0,0,50 高雄市,否
國立中山大學,企業管理學系企業管理碩士班(含醫務管理碩士班),D 日,M 碩士,266.0,0,50 高雄市,否
國立中山大學,企業管理學系,D 日,B 學士,372.0,25,50 高雄市,否
國立中山大學,管理學院國際經營管理碩士學程,D 日,M 碩士,130.0,3,50 高雄市,否
國立中山大學,人力資源管理研究所,D 日,D 博士,41.0,0,50 高雄市,否
國立中山大學,人力資源管理研究所,D 日,M 碩士,142.0,11,50 高雄市,否
國立中山大學,人力資源管理研究所,N 職,M 碩士,146.0,0,50 高雄市,否
國立中山大學,政治經濟學系,D 日,B 學士,211.0,8,50 高雄市,否
國立中山大學,公共事務管理研究所,D 日,D 博士,20.0,0,50 高雄市,否
國立中山大學,公共事務管理研究所,D 日,M 碩士,47.0,8,50 高雄市,否
